station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EWR,2023-01-11 08:51,37.00,23.00,56.57,20.00,7.00,0.00,30.24,1023.80,10.00,M,OVC,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,30.87,KEWR 111351Z 02007KT 10SM OVC043 03/M05 A3024 RMK AO2 SLP238 T00281050,M
EWR,2023-01-11 09:51,38.00,23.00,54.60,360.00,6.00,0.00,30.26,1024.70,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,32.64,KEWR 111451Z 36006KT 10SM OVC044 03/M05 A3026 RMK AO2 SLP247 T00331050 51021,M
EWR,2023-01-11 10:51,39.00,24.10,54.77,20.00,5.00,0.00,30.27,1024.80,10.00,M,FEW,OVC,M,M,3500.00,4300.00,M,M,M,M,M,M,M,M,M,34.71,KEWR 111551Z 02005KT 10SM FEW035 OVC043 04/M04 A3027 RMK AO2 SLP248 T00391044,M
EWR,2023-01-11 11:51,40.00,24.10,52.88,M,3.00,0.00,30.26,1024.40,10.00,M,FEW,OVC,M,M,3500.00,4300.00,M,M,M,M,M,M,M,M,M,37.72,KEWR 111651Z VRB03KT 10SM FEW035 OVC043 04/M04 A3026 RMK AO2 SLP244 T00441044,M
EWR,2023-01-11 12:51,41.00,23.00,48.39,80.00,5.00,0.00,30.23,1023.60,10.00,M,FEW,BKN,OVC,M,3800.00,4400.00,25000.00,M,M,M,M,M,M,M,M,37.08,KEWR 111751Z 08005KT 10SM FEW038 BKN044 OVC250 05/M05 A3023 RMK AO2 SLP236 T00501050 10050 20022 58011,M
EWR,2023-01-11 13:51,41.00,21.90,46.19,M,3.00,0.00,30.23,1023.40,10.00,M,FEW,BKN,OVC,M,3800.00,4500.00,25000.00,M,M,M,M,M,M,M,M,38.98,KEWR 111851Z VRB03KT 10SM FEW038 BKN045 OVC250 05/M06 A3023 RMK AO2 SLP234 T00501056,M
EWR,2023-01-11 14:51,41.00,21.90,46.19,0.00,0.00,0.00,30.23,1023.60,10.00,M,FEW,BKN,OVC,M,3800.00,4500.00,25000.00,M,M,M,M,M,M,M,M,41.00,KEWR 111951Z 00000KT 10SM FEW038 BKN045 OVC250 05/M06 A3023 RMK AO2 SLP236 T00501056,M
EWR,2023-01-11 15:51,41.00,23.00,48.39,70.00,4.00,0.00,30.24,1023.90,10.00,M,FEW,BKN,OVC,M,4000.00,4500.00,25000.00,M,M,M,M,M,M,M,M,37.93,KEWR 112051Z 07004KT 10SM FEW040 BKN045 OVC250 05/M05 A3024 RMK AO2 SLP239 T00501050 53003,M
EWR,2023-01-11 16:51,40.00,23.00,50.50,M,5.00,0.00,30.24,1024.10,10.00,M,FEW,BKN,OVC,M,4000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,35.78,KEWR 112151Z VRB05KT 10SM FEW040 BKN170 OVC250 04/M05 A3024 RMK AO2 SLP241 T00441050,M
EWR,2023-01-11 17:51,40.00,25.00,54.90,0.00,0.00,0.00,30.26,1024.40,10.00,M,SCT,BKN,OVC,M,4200.00,15000.00,25000.00,M,M,M,M,M,M,M,M,39.90,KEWR 112251Z 00000KT 10SM SCT042 BKN150 OVC250 04/M04 A3026 RMK AO2 SLP244 T00441039,M
EWR,2023-01-11 18:51,40.00,24.10,52.88,110.00,6.00,0.00,30.25,1024.40,10.00,M,BKN,BKN,OVC,M,3700.00,14000.00,24000.00,M,M,M,M,M,M,M,M,35.04,KEWR 112351Z 11006KT 10SM BKN037 BKN140 OVC240 04/M04 A3025 RMK AO2 SLP244 T00441044 10050 20039 50005,M
EWR,2023-01-11 19:51,40.00,25.00,54.90,100.00,4.00,0.00,30.26,1024.60,10.00,M,BKN,BKN,OVC,M,3800.00,8000.00,20000.00,M,M,M,M,M,M,M,M,36.65,KEWR 120051Z 10004KT 10SM BKN038 BKN080 OVC200 04/M04 A3026 RMK AO2 SLP246 T00441039,M
EWR,2023-01-11 20:51,39.00,25.00,56.86,100.00,4.00,0.00,30.26,1024.50,10.00,M,BKN,BKN,OVC,M,3800.00,18000.00,25000.00,M,M,M,M,M,M,M,M,35.59,KEWR 120151Z 10004KT 10SM BKN038 BKN180 OVC250 04/M04 A3026 RMK AO2 SLP245 T00391039,M
EWR,2023-01-11 21:51,39.00,27.00,61.78,80.00,5.00,0.00,30.26,1024.60,10.00,M,BKN,BKN,OVC,M,3800.00,7000.00,18000.00,M,M,M,M,M,M,M,M,34.71,KEWR 120251Z 08005KT 10SM BKN038 BKN070 OVC180 04/M03 A3026 RMK AO2 SLP246 T00391028 51002,M
EWR,2023-01-11 22:51,39.00,28.00,64.37,80.00,3.00,0.00,30.27,1024.80,10.00,M,SCT,OVC,M,M,3900.00,7000.00,M,M,M,M,M,M,M,M,M,36.69,KEWR 120351Z 08003KT 10SM SCT039 OVC070 04/M02 A3027 RMK AO2 SLP248 T00391022,M
EWR,2023-01-11 23:51,39.00,28.90,66.79,60.00,4.00,0.00,30.25,1024.20,10.00,M,FEW,OVC,M,M,4000.00,7000.00,M,M,M,M,M,M,M,M,M,35.59,KEWR 120451Z 06004KT 10SM FEW040 OVC070 04/M02 A3025 RMK AO2 SLP242 T00391017 400500022,M
EWR,2023-01-12 00:51,40.00,28.90,64.49,70.00,6.00,0.00,30.24,1023.80,10.00,M,FEW,BKN,OVC,M,4000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,35.04,KEWR 120551Z 07006KT 10SM FEW040 BKN070 OVC085 04/M02 A3024 RMK AO2 SLP238 T00441017 10044 20039 58008,M
EWR,2023-01-12 01:42,40.00,28.90,64.49,70.00,5.00,0.00,30.22,M,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,35.78,KEWR 120642Z 07005KT 10SM OVC028 04/M02 A3022 RMK AO2 T00441017,M
EWR,2023-01-12 01:51,40.00,28.90,64.49,80.00,5.00,0.00,30.23,1023.40,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,35.78,KEWR 120651Z 08005KT 10SM OVC028 04/M02 A3023 RMK AO2 SLP234 T00441017,M
EWR,2023-01-12 02:51,40.00,30.00,67.45,70.00,6.00,0.00,30.21,1022.80,10.00,M,BKN,OVC,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,35.04,KEWR 120751Z 07006KT 10SM BKN026 OVC032 04/M01 A3021 RMK AO2 SLP228 T00441011,M
EWR,2023-01-12 03:51,41.00,30.90,67.03,60.00,6.00,0.00,30.19,1022.20,10.00,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,36.37,KEWR 120851Z 06006KT 10SM OVC022 05/M01 A3019 RMK AO2 SLP222 T00501006 58016,M
EWR,2023-01-12 04:51,42.00,33.00,70.20,60.00,4.00,0.00,30.18,1021.90,10.00,M,BKN,OVC,M,M,2000.00,2500.00,M,M,M,M,M,M,M,M,M,39.21,KEWR 120951Z 06004KT 10SM BKN020 OVC025 06/01 A3018 RMK AO2 SLP219 T00560006,M
EWR,2023-01-12 05:51,42.00,34.00,72.78,50.00,6.00,T,30.18,1022.00,10.00,M,BKN,BKN,OVC,M,1900.00,2500.00,2900.00,M,-RA,M,M,M,M,M,M,37.69,KEWR 121051Z 05006KT 10SM -RA BKN019 BKN025 OVC029 06/01 A3018 RMK AO2 RAB27 SLP220 P0000 T00560011,M
EWR,2023-01-12 06:51,43.00,37.00,79.19,70.00,5.00,0.01,30.18,1021.80,7.00,M,FEW,SCT,OVC,M,1600.00,2600.00,3100.00,M,-RA,M,M,M,M,M,M,39.46,KEWR 121151Z 07005KT 7SM -RA FEW016 SCT026 OVC031 06/03 A3018 RMK AO2 SLP218 P0001 60001 70001 T00610028 10061 20044 56004,M
EWR,2023-01-12 07:37,43.00,38.00,82.04,60.00,4.00,0.02,30.17,M,5.00,M,SCT,BKN,OVC,M,1500.00,2300.00,3100.00,M,-RA,M,M,M,M,M,M,40.27,KEWR 121237Z 06004KT 5SM -RA SCT015 BKN023 OVC031 06/03 A3017 RMK AO2 P0002 T00610033,M
EWR,2023-01-12 07:51,43.00,39.00,85.66,80.00,4.00,0.03,30.17,1021.70,5.00,M,SCT,BKN,OVC,M,1200.00,2300.00,3300.00,M,-RA BR,M,M,M,M,M,M,40.27,KEWR 121251Z 08004KT 5SM -RA BR SCT012 BKN023 OVC033 06/04 A3017 RMK AO2 SLP217 P0003 T00610039,M
EWR,2023-01-12 08:51,42.00,39.00,88.67,10.00,5.00,0.05,30.17,1021.60,5.00,M,FEW,BKN,OVC,M,1500.00,2500.00,3400.00,M,-RA BR,M,M,M,M,M,M,38.39,KEWR 121351Z 01005KT 5SM -RA BR FEW015 BKN025 OVC034 06/04 A3017 RMK AO2 SLP216 P0005 T00560039,M
EWR,2023-01-12 09:47,44.60,39.20,81.20,20.00,5.00,T,30.17,M,10.00,M,SCT,BKN,OVC,M,1100.00,3200.00,5000.00,M,M,M,M,M,M,M,M,41.36,KEWR 121447Z 02005KT 10SM SCT011 BKN032 OVC050 07/04 A3017 RMK AO2 RAE43 P0000,M
EWR,2023-01-12 09:51,44.00,41.00,88.77,30.00,6.00,T,30.17,1021.60,10.00,M,SCT,BKN,OVC,M,1100.00,3200.00,5000.00,M,M,M,M,M,M,M,M,40.10,KEWR 121451Z 03006KT 10SM SCT011 BKN032 OVC050 07/05 A3017 RMK AO2 RAE43 SLP216 P0000 60008 T00670050 55001,M
EWR,2023-01-12 10:51,45.00,42.00,89.49,50.00,4.00,0.00,30.15,1020.90,10.00,M,FEW,BKN,OVC,M,1200.00,3200.00,5000.00,M,M,M,M,M,M,M,M,42.60,KEWR 121551Z 05004KT 10SM FEW012 BKN032 OVC050 07/06 A3015 RMK AO2 SLP209 T00720056,M
EWR,2023-01-12 11:45,46.40,42.80,87.19,20.00,5.00,0.00,30.11,M,10.00,M,FEW,BKN,OVC,M,1200.00,2900.00,5000.00,M,M,M,M,M,M,M,M,43.50,KEWR 121645Z 02005KT 10SM FEW012 BKN029 OVC050 08/06 A3011 RMK AO2 PRESFR,M
EWR,2023-01-12 11:51,46.00,42.00,86.16,360.00,5.00,0.00,30.10,1019.30,10.00,M,FEW,BKN,OVC,M,1500.00,2900.00,5000.00,M,M,M,M,M,M,M,M,43.02,KEWR 121651Z 36005KT 10SM FEW015 BKN029 OVC050 08/06 A3010 RMK AO2 SLP193 T00780056,M
EWR,2023-01-12 12:51,48.00,43.00,82.72,30.00,4.00,0.00,30.05,1017.40,10.00,M,FEW,SCT,OVC,M,1500.00,2500.00,4500.00,M,M,M,M,M,M,M,M,46.10,KEWR 121751Z 03004KT 10SM FEW015 SCT025 OVC045 09/06 A3005 RMK AO2 SLP174 60008 T00890061 10089 20056 58042,M
EWR,2023-01-12 13:51,50.00,45.00,82.86,40.00,4.00,0.00,30.02,1016.40,10.00,M,FEW,SCT,OVC,M,1500.00,2500.00,3700.00,M,M,M,M,M,M,M,M,50.00,KEWR 121851Z 04004KT 10SM FEW015 SCT025 OVC037 10/07 A3002 RMK AO2 SLP164 T01000072,M
EWR,2023-01-12 14:51,53.00,44.00,71.40,100.00,8.00,0.00,29.99,1015.30,10.00,M,FEW,BKN,OVC,M,1500.00,2800.00,4500.00,M,M,M,M,M,M,M,M,53.10,KEWR 121951Z 10008KT 10SM FEW015 BKN028 OVC045 12/07 A2999 RMK AO2 SLP153 T01170067,M
EWR,2023-01-12 15:51,53.00,45.00,73.89,130.00,8.00,0.00,29.95,1014.20,10.00,M,FEW,BKN,OVC,M,1500.00,2500.00,5500.00,M,M,M,M,M,M,M,M,53.10,KEWR 122051Z 13008KT 10SM FEW015 BKN025 OVC055 12/07 A2995 RMK AO2 SLP142 T01170072 58032,M
EWR,2023-01-12 16:51,52.00,46.00,79.92,120.00,8.00,0.00,29.90,1012.50,10.00,M,FEW,BKN,OVC,M,1100.00,2800.00,5500.00,M,M,M,M,M,M,M,M,52.00,KEWR 122151Z 12008KT 10SM FEW011 BKN028 OVC055 11/08 A2990 RMK AO2 SLP125 T01110078,M
EWR,2023-01-12 17:08,52.00,46.00,79.92,130.00,6.00,0.00,29.90,M,10.00,M,BKN,BKN,OVC,M,1100.00,2800.00,5000.00,M,M,M,M,M,M,M,M,52.00,KEWR 122208Z 13006KT 10SM BKN011 BKN028 OVC050 11/08 A2990 RMK AO2 T01110078,M
EWR,2023-01-12 17:31,52.00,46.00,79.92,140.00,6.00,0.00,29.88,M,10.00,M,FEW,BKN,OVC,M,800.00,1100.00,5000.00,M,M,M,M,M,M,M,M,52.00,KEWR 122231Z 14006KT 10SM FEW008 BKN011 OVC050 11/08 A2988 RMK AO2 LTG DSNT S AND SW OCNL LTGIC DSNT S-DSNT SW CB DSNT S-DSNT SW MOV NE T01110078,M
EWR,2023-01-12 17:42,52.00,47.00,82.68,M,5.00,0.00,29.88,M,10.00,M,BKN,OVC,M,M,800.00,5000.00,M,M,TS,M,M,M,M,M,M,52.00,KEWR 122242Z VRB05KT 10SM TS BKN008 OVC050CB 11/08 A2988 RMK AO2 LTG DSNT S-W TSB42 OCNL LTGIC VC SE-VC S TS VC SE-VC S MOV NE T01110083,M
EWR,2023-01-12 17:51,52.00,48.00,86.17,170.00,6.00,0.02,29.89,1012.00,5.00,M,BKN,OVC,M,M,800.00,4500.00,M,M,TSRA BR,M,M,M,M,M,M,52.00,KEWR 122251Z 17006KT 5SM TSRA BR BKN008 OVC045CB 11/09 A2989 RMK AO2 LTG DSNT SE AND W AND NW RAB43 TSB42 SLP120 OCNL LTGIC OHD TS OHD MOV NE P0002 T01110089,M
EWR,2023-01-12 18:12,52.00,49.00,89.13,110.00,5.00,0.05,29.86,M,5.00,M,BKN,BKN,OVC,M,800.00,4000.00,6000.00,M,RA BR,M,M,M,M,M,M,52.00,KEWR 122312Z 11005KT 5SM RA BR BKN008 BKN040 OVC060 11/09 A2986 RMK AO2 LTG DSNT N AND E TSE12 PRESFR P0005 T01110094 $,M
EWR,2023-01-12 18:51,52.00,49.00,89.13,130.00,6.00,0.06,29.84,1010.50,6.00,M,BKN,BKN,OVC,M,900.00,1600.00,4200.00,M,-RA BR,M,M,M,M,M,M,52.00,KEWR 122351Z 13006KT 6SM -RA BR BKN009 BKN016 OVC042 11/09 A2984 RMK AO2 TSE12 SLP105 CIG 008V010 P0006 60008 T01110094 10117 20089 56037 $,M
EWR,2023-01-12 19:51,54.00,51.00,89.88,170.00,5.00,0.01,29.81,1009.20,8.00,M,BKN,OVC,M,M,800.00,1400.00,M,M,-RA,M,M,M,M,M,M,54.00,KEWR 130051Z 17005KT 8SM -RA BKN008 OVC014 12/11 A2981 RMK AO2 RAE2356B17 SLP092 P0001 T01220106 $,M
EWR,2023-01-12 20:51,54.00,52.00,92.92,150.00,5.00,0.03,29.76,1007.80,6.00,M,BKN,BKN,OVC,M,800.00,1600.00,3200.00,M,-RA BR,M,M,M,M,M,M,54.00,KEWR 130151Z 15005KT 6SM -RA BR BKN008 BKN016 OVC032 12/11 A2976 RMK AO2 SLP078 BKN008 V SCT P0003 T01220111 $,M
EWR,2023-01-12 21:16,55.00,52.00,89.59,160.00,5.00,T,29.75,M,9.00,M,SCT,BKN,OVC,M,800.00,2500.00,3600.00,M,-RA,M,M,M,M,M,M,55.00,KEWR 130216Z 16005KT 9SM -RA SCT008 BKN025 OVC036 13/11 A2975 RMK AO2 P0000 T01280111 $,M
EWR,2023-01-12 21:51,55.00,53.00,93.29,M,4.00,T,29.73,1006.60,9.00,M,FEW,BKN,OVC,M,800.00,2800.00,5500.00,M,M,M,M,M,M,M,M,55.00,KEWR 130251Z VRB04KT 9SM FEW008 BKN028 OVC055 13/12 A2973 RMK AO2 RAE39 SLP066 P0000 60004 T01280117 56039 $,M
EWR,2023-01-12 22:21,56.00,53.00,90.29,170.00,4.00,T,29.71,M,10.00,M,FEW,SCT,OVC,M,800.00,3000.00,5500.00,M,M,M,M,M,M,M,M,55.90,KEWR 130321Z 17004KT 10SM FEW008 SCT030 OVC055 13/12 A2971 RMK AO2 RAB12E21 P0000 T01330117 $,M
EWR,2023-01-12 22:51,56.00,53.00,90.29,160.00,5.00,T,29.69,1005.30,9.00,M,FEW,SCT,BKN,OVC,800.00,4500.00,6000.00,13000.00,-RA,M,M,M,M,M,M,55.90,KEWR 130351Z 16005KT 9SM -RA FEW008 SCT045 BKN060 OVC130 13/12 A2969 RMK AO2 RAB12E21B45 SLP053 P0000 T01330117 $,M
EWR,2023-01-12 23:51,57.00,53.00,86.77,170.00,9.00,T,29.66,1004.20,10.00,M,FEW,SCT,BKN,BKN,1000.00,5500.00,9500.00,25000.00,M,M,M,M,M,M,M,57.00,KEWR 130451Z 17009KT 10SM FEW010 SCT055 BKN095 BKN250 14/12 A2966 RMK AO2 RAE20 SLP042 P0000 T01390117 401390039 $,M
EWR,2023-01-13 00:51,57.00,52.00,83.33,180.00,10.00,0.02,29.62,1002.80,7.00,M,FEW,BKN,OVC,M,1000.00,4200.00,8000.00,M,-RA,M,M,M,M,M,M,57.00,KEWR 130551Z 18010KT 7SM -RA FEW010 BKN042 OVC080 14/11 A2962 RMK AO2 RAB35 SLP028 P0002 60006 T01390111 10144 20111 58038 $,M
EWR,2023-01-13 01:51,57.00,54.00,89.68,170.00,6.00,0.08,29.58,1001.70,9.00,M,FEW,BKN,OVC,M,1000.00,3000.00,8000.00,M,M,M,M,M,M,M,M,57.00,KEWR 130651Z 17006KT 9SM FEW010 BKN030 OVC080 14/12 A2958 RMK AO2 RAE49 SLP017 P0008 T01390122 $,M
EWR,2023-01-13 02:48,59.00,53.60,82.25,190.00,9.00,0.01,29.58,M,10.00,M,BKN,BKN,OVC,M,1900.00,3000.00,8500.00,M,M,M,M,M,M,M,M,59.00,KEWR 130748Z 19009KT 10SM BKN019 BKN030 OVC085 15/12 A2958 RMK AO2 P0001 $,M
EWR,2023-01-13 02:51,59.00,54.00,83.46,190.00,10.00,0.01,29.57,1001.40,10.00,M,BKN,BKN,BKN,OVC,1800.00,3000.00,8500.00,16000.00,M,M,M,M,M,M,M,59.00,KEWR 130751Z 19010KT 10SM BKN018 BKN030 BKN085 OVC160 15/12 A2957 RMK AO2 SLP014 P0001 T01500122 $,M
EWR,2023-01-13 03:22,58.00,54.00,86.82,180.00,7.00,0.00,29.54,M,10.00,M,SCT,BKN,BKN,OVC,1800.00,3500.00,9500.00,15000.00,M,M,M,M,M,M,M,57.90,KEWR 130822Z 18007KT 10SM SCT018 BKN035 BKN095 OVC150 14/12 A2954 RMK AO2 PRESFR T01440122 $,M
EWR,2023-01-13 03:51,58.00,53.00,84.00,200.00,8.00,0.00,29.55,1000.60,10.00,M,SCT,BKN,BKN,OVC,1800.00,3500.00,9500.00,15000.00,M,M,M,M,M,M,M,57.90,KEWR 130851Z 20008KT 10SM SCT018 BKN035 BKN095 OVC150 14/12 A2955 RMK AO2 SLP006 60009 T01440117 58011 $,M
EWR,2023-01-13 04:40,57.00,52.00,83.33,190.00,9.00,0.00,29.53,M,10.00,M,FEW,BKN,OVC,M,1600.00,2800.00,18000.00,M,M,M,M,M,M,M,M,57.00,KEWR 130940Z 19009KT 10SM FEW016 BKN028 OVC180 14/11 A2953 RMK AO2 T01390111 $,M
EWR,2023-01-13 04:51,58.00,52.00,80.67,180.00,11.00,0.00,29.53,999.90,10.00,M,FEW,BKN,OVC,M,1600.00,2800.00,18000.00,M,M,M,M,M,M,M,M,57.90,KEWR 130951Z 18011KT 10SM FEW016 BKN028 OVC180 14/11 A2953 RMK AO2 SLP999 T01440111 $,M
EWR,2023-01-13 05:51,57.00,50.00,77.38,190.00,10.00,T,29.55,1000.60,10.00,M,OVC,M,M,M,2500.00,M,M,M,-RA,M,M,M,M,M,M,57.00,KEWR 131051Z 19010KT 10SM -RA OVC025 14/10 A2955 RMK AO2 RAB49 SLP006 P0000 T01390100 $,M
EWR,2023-01-13 06:51,56.00,50.00,80.52,190.00,10.00,T,29.54,1000.30,10.00,M,BKN,OVC,M,M,2500.00,3100.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 131151Z 19010KT 10SM BKN025 OVC031 13/10 A2954 RMK AO2 RAE48 SLP003 P0000 60009 70031 T01330100 10150 20133 56002 $,M
EWR,2023-01-13 07:51,56.00,50.00,80.52,180.00,9.00,0.00,29.53,999.90,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,55.90,KEWR 131251Z 18009KT 10SM OVC023 13/10 A2953 RMK AO2 SLP999 T01330100 $,M
EWR,2023-01-13 08:51,56.00,51.00,83.88,200.00,11.00,0.00,29.54,1000.30,10.00,M,SCT,OVC,M,M,1100.00,1500.00,M,M,M,M,M,M,M,M,M,55.90,KEWR 131351Z 20011KT 10SM SCT011 OVC015 13/11 A2954 RMK AO2 SLP003 T01330106 $,M
EWR,2023-01-13 09:51,57.00,51.00,80.60,230.00,11.00,0.00,29.54,1000.10,10.00,22.00,FEW,OVC,M,M,1300.00,1700.00,M,M,M,M,M,M,M,M,M,57.00,KEWR 131451Z 23011G22KT 10SM FEW013 OVC017 14/11 A2954 RMK AO2 SLP001 T01390106 56002 $,M
EWR,2023-01-13 10:51,57.00,50.00,77.38,220.00,13.00,0.00,29.55,1000.40,10.00,22.00,FEW,BKN,OVC,M,1300.00,1700.00,2500.00,M,M,M,M,M,M,M,M,57.00,KEWR 131551Z 22013G22KT 10SM FEW013 BKN017 OVC025 14/10 A2955 RMK AO2 SLP004 T01390100 $,M
EWR,2023-01-13 11:51,55.00,46.00,71.60,250.00,14.00,T,29.55,1000.60,10.00,21.00,FEW,BKN,OVC,M,1400.00,2000.00,2700.00,M,M,M,M,M,M,M,M,55.00,KEWR 131651Z 25014G21KT 10SM FEW014 BKN020 OVC027 13/08 A2955 RMK AO2 RAB14E23 SLP006 P0000 T01280078 $,M
EWR,2023-01-13 12:18,55.00,46.00,71.60,250.00,14.00,0.00,29.54,M,10.00,M,FEW,SCT,BKN,M,1900.00,2700.00,8000.00,M,M,M,M,M,M,M,M,55.00,KEWR 131718Z 25014KT 10SM FEW019 SCT027 BKN080 13/08 A2954 RMK AO2 T01280078 $,M
EWR,2023-01-13 12:51,55.00,45.00,68.93,250.00,12.00,0.00,29.52,999.60,10.00,M,BKN,BKN,BKN,M,1900.00,2800.00,8000.00,M,M,M,M,M,M,M,M,55.00,KEWR 131751Z 25012KT 10SM BKN019 BKN028 BKN080 13/07 A2952 RMK AO2 SLP996 60000 T01280072 10144 20122 58006 $,M
EWR,2023-01-13 13:46,50.00,41.00,71.07,300.00,18.00,0.00,29.57,M,10.00,22.00,BKN,OVC,M,M,1900.00,3000.00,M,M,M,M,M,M,M,M,M,50.00,KEWR 131846Z 30018G22KT 10SM BKN019 OVC030 10/05 A2957 RMK AO2 WSHFT 1826 $,M
EWR,2023-01-13 13:51,50.00,41.00,71.07,300.00,15.00,0.00,29.56,1000.90,10.00,M,BKN,OVC,M,M,1900.00,3000.00,M,M,M,M,M,M,M,M,M,50.00,KEWR 131851Z 30015KT 10SM BKN019 OVC030 10/05 A2956 RMK AO2 WSHFT 1826 SLP009 T01000050 $,M
EWR,2023-01-13 14:29,49.00,37.00,63.34,310.00,16.00,0.00,29.57,M,10.00,21.00,BKN,BKN,M,M,3000.00,8000.00,M,M,M,M,M,M,M,M,M,42.45,KEWR 131929Z 31016G21KT 10SM BKN030 BKN080 09/03 A2957 RMK AO2 T00940028 $,M
EWR,2023-01-13 14:51,48.00,36.00,62.97,290.00,16.00,0.00,29.58,1001.70,10.00,22.00,BKN,BKN,M,M,3400.00,8000.00,M,M,M,M,M,M,M,M,M,41.27,KEWR 131951Z 29016G22KT 10SM BKN034 BKN080 09/02 A2958 RMK AO2 SLP017 T00890022,M
EWR,2023-01-13 15:51,46.00,32.00,57.87,320.00,17.00,0.00,29.61,1002.60,10.00,29.00,SCT,BKN,BKN,M,4300.00,8000.00,25000.00,M,M,M,M,M,29.00,290.00,2023-01-13 15:25,38.42,KEWR 132051Z 32017G29KT 10SM SCT043 BKN080 BKN250 08/00 A2961 RMK AO2 PK WND 29029/2025 SLP026 T00780000 53015,M
EWR,2023-01-13 16:51,43.00,30.00,59.83,320.00,14.00,0.00,29.66,1004.40,10.00,M,FEW,FEW,BKN,M,4400.00,8000.00,24000.00,M,M,M,M,M,27.00,310.00,2023-01-13 16:06,35.34,KEWR 132151Z 32014KT 10SM FEW044 FEW080 BKN240 06/M01 A2966 RMK AO2 PK WND 31027/2106 PRESRR SLP044 T00611011,M
EWR,2023-01-13 17:51,42.00,28.90,59.22,310.00,12.00,0.00,29.68,1005.00,10.00,21.00,SCT,BKN,M,M,2800.00,22000.00,M,M,M,M,M,M,M,M,M,34.86,KEWR 132251Z 31012G21KT 10SM SCT028 BKN220 06/M02 A2968 RMK AO2 SLP050 T00561017 $,M
EWR,2023-01-13 18:51,41.00,28.00,59.55,330.00,13.00,0.00,29.68,1005.00,10.00,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,33.10,KEWR 132351Z 33013KT 10SM BKN032 05/M02 A2968 RMK AO2 SLP050 T00501022 10128 20050 51024 $,M
EWR,2023-01-13 19:51,41.00,28.00,59.55,320.00,11.00,0.00,29.71,1006.00,10.00,21.00,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,33.84,KEWR 140051Z 32011G21KT 10SM OVC033 05/M02 A2971 RMK AO2 SLP060 T00501022 $,M
EWR,2023-01-13 20:51,41.00,27.00,57.15,340.00,13.00,0.00,29.71,1006.10,10.00,22.00,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,33.10,KEWR 140151Z 34013G22KT 10SM OVC033 05/M03 A2971 RMK AO2 SLP061 T00501028 $,M
EWR,2023-01-13 21:51,40.00,26.10,57.47,340.00,18.00,0.00,29.70,1005.60,10.00,M,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,30.15,KEWR 140251Z 34018KT 10SM OVC036 04/M03 A2970 RMK AO2 SLP056 T00441033 50005 $,M
EWR,2023-01-13 22:51,39.00,25.00,56.86,330.00,13.00,0.00,29.72,1006.40,10.00,21.00,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,30.54,KEWR 140351Z 33013G21KT 10SM OVC038 04/M04 A2972 RMK AO2 SLP064 T00391039 $,M
EWR,2023-01-13 23:51,38.00,25.00,59.36,340.00,13.00,0.00,29.72,1006.40,10.00,23.00,SCT,OVC,M,M,3800.00,4700.00,M,M,M,M,M,M,M,M,M,29.13,KEWR 140451Z 34013G23KT 10SM SCT038 OVC047 03/M04 A2972 RMK AO2 SLP064 T00331039 401500033 $,M
EWR,2023-01-14 00:51,38.00,25.00,59.36,340.00,13.00,0.00,29.71,1006.00,10.00,23.00,SCT,OVC,M,M,3200.00,4500.00,M,M,M,M,M,M,M,M,M,29.13,KEWR 140551Z 34013G23KT 10SM SCT032 OVC045 03/M04 A2971 RMK AO2 SLP060 T00331039 10050 20033 50004 $,M
EWR,2023-01-14 01:51,38.00,25.00,59.36,330.00,16.00,0.00,29.72,1006.30,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,28.11,KEWR 140651Z 33016KT 10SM OVC031 03/M04 A2972 RMK AO2 SLP063 T00331039 $,M
EWR,2023-01-14 02:05,37.00,25.00,61.50,340.00,16.00,0.00,29.73,M,10.00,23.00,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,26.94,KEWR 140705Z 34016G23KT 10SM OVC029 03/M04 A2973 RMK AO2 T00281039 $,M
